customer,interarrival_time,service_time,arrival_time,service_start,service_end,wait_time,process_duration,queue_length,rating,price_paid,postal_code,lat,long
8986,0.13,10.33,14.58,14.58,14.78,0.0,11.62,0,3,10,530108,1.35288,103.8905
8987,26.4,8.97,15.63,15.63,15.8,0.0,10.05,0,3,10,530682,1.37373,103.88552
8988,7.92,7.8,16.83,16.83,16.98,0.0,8.33,0,4,18,530804,1.37115,103.89447
8989,24.13,10.73,17.02,17.02,17.15,0.0,8.03,0,5,8,600135,1.33385,103.74015
8990,14.22,8.45,17.27,17.27,17.38,0.0,7.22,0,5,10,640509,1.34875,103.71935
8991,28.52,10.27,17.72,17.72,17.88,0.0,9.9,0,5,10,510440,1.36916,103.95866
8992,9.28,6.57,17.88,17.88,18.02,0.0,7.38,1,4,10,823273,1.40231,103.90127
8993,11.6,8.45,18.2,18.2,18.42,0.0,12.83,0,4,10,550263,1.35398,103.87197
8994,3.83,14.88,18.28,18.28,18.45,0.0,9.82,1,4,8,527201,1.35292,103.95386
8995,1.88,10.3,18.33,18.42,18.63,5.35,18.75,2,4,18,650156,1.34836,103.74384
8996,2.28,12.72,18.47,18.47,18.62,0.0,9.25,1,5,10,680623,1.39832,103.74734
8997,4.9,9.48,18.6,18.62,18.75,1.5,8.73,2,5,10,121441,1.31483,103.7646
8998,19.85,13.1,18.67,18.67,18.8,0.0,7.32,1,4,10,530108,1.35288,103.8905
8999,37.12,11.5,18.9,18.9,19.1,0.0,12.3,0,3,10,530682,1.37373,103.88552
9000,9.32,6.1,19.02,19.02,19.2,0.0,11.13,1,4,10,530804,1.37115,103.89447
9001,49.03,12.07,19.1,19.1,19.28,0.0,10.27,1,4,10,600135,1.33385,103.74015
9002,6.5,10.82,19.28,19.28,19.42,0.0,8.03,0,5,8,640509,1.34875,103.71935
9003,9.52,10.97,19.42,19.42,19.6,0.0,11.38,1,4,10,510440,1.36916,103.95866
9004,25.8,10.78,19.52,19.52,19.67,0.0,8.87,1,4,10,823273,1.40231,103.90127
9005,4.22,10.5,19.57,19.6,19.73,2.83,10.88,2,3,10,550263,1.35398,103.87197
9006,4.23,13.72,19.88,19.88,20.07,0.0,10.92,0,3,10,527201,1.35292,103.95386
9007,13.23,14.02,19.9,19.9,20.03,0.0,7.85,1,5,10,650156,1.34836,103.74384
9008,15.68,12.37,19.92,20.03,20.17,6.83,14.88,2,4,10,680623,1.39832,103.74734
9009,10.78,12.72,19.97,20.07,20.25,5.95,16.55,3,5,25,121441,1.31483,103.7646
9010,8.38,7.07,20.52,20.52,20.72,0.0,11.82,0,5,10,530108,1.35288,103.8905
9011,1.52,7.98,20.6,20.6,20.78,0.0,11.05,1,5,25,530682,1.37373,103.88552
9012,8.2,10.48,21.6,21.6,21.78,0.0,10.48,0,3,25,530804,1.37115,103.89447
9013,7.32,8.08,21.9,21.9,22.1,0.0,11.53,0,3,8,600135,1.33385,103.74015
9014,22.55,9.98,22.05,22.05,22.18,0.0,7.75,1,4,10,640509,1.34875,103.71935
9015,5.75,11.88,22.37,22.37,22.55,0.0,10.92,0,3,10,510440,1.36916,103.95866
9016,2.3,13.25,22.48,22.48,22.68,0.0,11.4,1,5,25,823273,1.40231,103.90127
9017,16.88,11.12,22.72,22.72,22.9,0.0,10.18,0,3,10,550263,1.35398,103.87197
9018,5.23,11.37,23.22,23.22,23.4,0.0,10.58,0,3,8,527201,1.35292,103.95386
9019,20.87,8.95,23.45,23.45,23.63,0.0,10.87,0,3,10,650156,1.34836,103.74384
9020,3.27,8.3,0.0,0.0,0.18,0.0,11.12,0,3,10,680623,1.39832,103.74734
9021,15.5,10.85,0.47,0.47,0.68,0.0,13.57,0,5,10,121441,1.31483,103.7646
9022,34.92,10.33,0.65,0.65,0.82,0.0,9.15,1,4,10,530108,1.35288,103.8905
9023,0.05,12.35,1.58,1.58,1.75,0.0,10.2,0,3,10,530682,1.37373,103.88552
9024,6.07,5.4,1.75,1.75,1.95,0.0,11.9,1,4,10,530804,1.37115,103.89447
9025,7.15,11.12,2.18,2.18,2.38,0.0,11.7,0,5,10,600135,1.33385,103.74015
9026,5.25,10.5,2.27,2.27,2.47,0.0,12.03,1,3,10,640509,1.34875,103.71935
9027,30.77,6.45,2.7,2.7,2.82,0.0,6.77,0,5,18,510440,1.36916,103.95866
9028,4.15,13.6,3.15,3.15,3.38,0.0,14.7,0,5,10,823273,1.40231,103.90127
9029,20.95,12.67,3.43,3.43,3.57,0.0,8.78,0,4,18,550263,1.35398,103.87197
9030,2.83,13.8,4.5,4.5,4.65,0.0,9.62,0,5,10,527201,1.35292,103.95386
9031,19.75,11.03,4.55,4.55,4.77,0.0,12.6,1,4,8,650156,1.34836,103.74384
9032,13.78,6.82,4.63,4.65,4.82,1.22,11.18,2,5,10,680623,1.39832,103.74734
9033,11.27,9.23,4.77,4.77,4.87,0.0,5.83,1,4,10,121441,1.31483,103.7646
9034,15.0,9.62,5.05,5.05,5.25,0.0,12.05,0,4,10,530108,1.35288,103.8905
9035,10.63,9.28,5.08,5.08,5.25,0.0,10.15,1,5,10,530682,1.37373,103.88552
9036,0.72,9.47,5.28,5.28,5.45,0.0,10.0,0,5,10,530804,1.37115,103.89447
9037,2.9,10.1,5.6,5.6,5.8,0.0,11.87,0,3,10,600135,1.33385,103.74015
9038,26.43,9.3,5.68,5.68,5.8,0.0,7.63,1,5,25,640509,1.34875,103.71935
9039,22.7,9.48,5.8,5.8,5.95,0.32,9.73,2,4,10,510440,1.36916,103.95866
9040,15.38,8.98,5.93,5.93,6.05,0.0,6.82,1,5,10,823273,1.40231,103.90127
9041,8.8,10.48,6.2,6.2,6.4,0.0,12.2,0,3,10,550263,1.35398,103.87197
9042,7.15,10.13,6.37,6.37,6.47,0.0,5.65,1,4,10,527201,1.35292,103.95386
9043,28.5,11.37,6.47,6.47,6.7,0.0,13.57,0,4,10,650156,1.34836,103.74384
9044,7.2,4.87,6.48,6.48,6.72,0.0,13.55,1,5,10,680623,1.39832,103.74734
9045,23.32,7.63,6.58,6.7,6.82,6.07,13.3,2,4,8,121441,1.31483,103.7646
9046,9.1,12.27,7.37,7.37,7.53,0.0,9.23,0,5,10,530108,1.35288,103.8905
9047,3.48,10.13,8.4,8.4,8.57,0.0,10.28,0,3,18,530682,1.37373,103.88552
9048,3.48,8.02,8.52,8.52,8.7,0.0,10.87,1,5,10,530804,1.37115,103.89447
9049,23.17,8.55,8.72,8.72,8.88,0.0,9.93,0,5,10,600135,1.33385,103.74015
9050,13.45,8.25,9.27,9.27,9.38,0.0,6.8,0,4,10,640509,1.34875,103.71935
9051,38.62,9.08,9.55,9.55,9.75,0.0,11.6,0,4,10,510440,1.36916,103.95866
9052,48.15,8.33,9.7,9.7,9.88,0.0,10.48,1,4,8,823273,1.40231,103.90127
9053,9.83,9.37,10.13,10.13,10.28,0.0,8.73,0,4,10,550263,1.35398,103.87197
9054,2.82,9.65,10.22,10.22,10.37,0.0,8.4,1,4,25,527201,1.35292,103.95386
9055,5.88,9.38,11.0,11.0,11.2,0.0,12.53,0,5,8,650156,1.34836,103.74384
9056,11.77,10.68,11.13,11.13,11.3,0.0,9.87,1,4,10,680623,1.39832,103.74734
9057,3.57,10.95,11.9,11.9,12.03,0.0,7.82,0,4,10,121441,1.31483,103.7646
9058,8.83,7.58,12.37,12.37,12.52,0.0,8.78,0,5,10,530108,1.35288,103.8905
9059,4.67,9.45,12.97,12.97,13.15,0.0,10.73,0,5,10,530682,1.37373,103.88552
9060,21.38,14.35,13.18,13.18,13.33,0.0,9.53,0,4,10,530804,1.37115,103.89447
9061,15.93,9.43,13.53,13.53,13.75,0.0,12.83,0,5,18,600135,1.33385,103.74015
9062,24.4,10.33,13.87,13.87,13.98,0.0,7.2,0,5,8,640509,1.34875,103.71935
9063,6.68,10.75,14.47,14.47,14.73,0.0,15.95,0,4,10,510440,1.36916,103.95866
9064,9.57,7.9,14.83,14.83,15.03,0.0,12.28,0,3,10,823273,1.40231,103.90127
9065,0.7,8.42,14.93,14.93,15.02,0.0,4.87,1,5,10,550263,1.35398,103.87197
9066,6.98,8.48,15.15,15.15,15.28,0.0,7.9,0,5,10,527201,1.35292,103.95386
9067,36.22,9.43,15.22,15.22,15.47,0.0,14.95,1,4,10,650156,1.34836,103.74384
9068,3.77,10.55,15.45,15.45,15.62,0.0,10.53,1,3,10,680623,1.39832,103.74734
9069,17.25,9.63,15.5,15.5,15.68,0.0,11.85,1,4,10,121441,1.31483,103.7646
9070,6.43,10.17,15.5,15.62,15.8,7.0,17.2,2,5,10,530108,1.35288,103.8905
9071,10.68,11.73,15.75,15.75,15.9,0.0,9.2,1,5,8,530682,1.37373,103.88552
9072,4.7,8.07,15.88,15.88,16.05,0.0,10.2,1,4,10,530804,1.37115,103.89447
9073,54.92,10.83,16.0,16.0,16.15,0.0,8.52,1,4,10,600135,1.33385,103.74015
9074,40.95,10.8,16.73,16.73,16.9,0.0,9.72,0,5,10,640509,1.34875,103.71935
9075,19.77,11.78,17.18,17.18,17.35,0.0,10.08,0,5,10,510440,1.36916,103.95866
9076,39.23,13.5,17.72,17.72,17.9,0.0,11.28,0,3,8,823273,1.40231,103.90127
9077,18.88,11.78,18.15,18.15,18.33,0.0,11.42,0,4,8,550263,1.35398,103.87197
9078,9.65,12.53,18.18,18.18,18.38,0.0,11.75,1,4,10,527201,1.35292,103.95386
9079,27.8,8.45,18.28,18.33,18.45,2.92,9.67,2,4,8,650156,1.34836,103.74384
9080,12.22,5.43,18.63,18.63,18.85,0.0,12.68,0,3,10,680623,1.39832,103.74734
9081,16.12,9.65,18.82,18.82,18.98,0.0,10.05,1,4,10,121441,1.31483,103.7646
9082,38.18,9.6,18.97,18.97,19.15,0.0,11.42,1,3,8,530108,1.35288,103.8905
9083,19.05,11.62,19.2,19.2,19.33,0.0,8.77,0,4,8,530682,1.37373,103.88552
9084,17.6,10.08,19.3,19.3,19.55,0.0,15.4,1,4,10,530804,1.37115,103.89447
9085,5.03,11.68,20.18,20.18,20.33,0.0,8.32,0,5,10,600135,1.33385,103.74015
9086,1.33,8.65,20.32,20.32,20.53,0.0,13.42,1,4,10,640509,1.34875,103.71935
9087,23.48,12.17,20.65,20.65,20.82,0.0,9.38,0,4,10,510440,1.36916,103.95866
9088,5.13,10.32,21.33,21.33,21.48,0.0,8.78,0,5,10,823273,1.40231,103.90127
9089,2.3,9.5,21.37,21.37,21.58,0.0,12.53,1,5,10,550263,1.35398,103.87197
9090,16.93,8.05,21.55,21.55,21.65,0.0,6.73,1,4,10,527201,1.35292,103.95386
9091,27.85,10.67,21.85,21.85,22.07,0.0,12.58,0,3,10,650156,1.34836,103.74384
9092,16.42,9.25,22.17,22.17,22.32,0.0,8.35,0,4,10,680623,1.39832,103.74734
9093,27.75,10.38,22.78,22.78,23.02,0.0,13.55,0,5,10,121441,1.31483,103.7646
9094,0.58,8.18,23.02,23.02,23.22,0.0,12.08,0,4,10,530108,1.35288,103.8905
9095,8.45,9.03,23.03,23.03,23.17,0.0,7.6,1,5,10,530682,1.37373,103.88552
9096,26.73,11.38,23.48,23.48,23.67,0.0,10.53,0,4,10,530804,1.37115,103.89447
9097,4.72,10.82,0.48,0.48,0.62,0.0,8.1,0,4,10,600135,1.33385,103.74015
9098,39.48,12.27,0.55,0.55,0.75,0.0,12.35,1,3,10,640509,1.34875,103.71935
9099,2.17,6.23,0.87,0.87,1.0,0.0,8.08,0,4,10,510440,1.36916,103.95866
9100,1.47,11.45,1.18,1.18,1.35,0.0,10.42,0,3,10,823273,1.40231,103.90127
9101,9.97,10.77,1.55,1.55,1.67,0.0,6.72,0,5,10,550263,1.35398,103.87197
9102,10.53,9.72,2.12,2.12,2.32,0.0,11.35,0,4,10,527201,1.35292,103.95386
9103,16.95,9.12,2.63,2.63,2.85,0.0,12.78,0,3,10,650156,1.34836,103.74384
9104,2.17,9.72,3.12,3.12,3.3,0.0,11.47,0,4,25,680623,1.39832,103.74734
9105,8.57,8.6,3.18,3.18,3.38,0.0,11.25,1,5,10,121441,1.31483,103.7646
9106,3.35,10.67,3.22,3.3,3.47,5.28,14.68,2,3,10,530108,1.35288,103.8905
9107,3.1,12.73,3.25,3.38,3.57,8.0,19.43,3,4,10,530682,1.37373,103.88552
9108,2.4,8.52,3.87,3.87,4.1,0.0,13.62,0,4,10,530804,1.37115,103.89447
9109,0.68,10.17,3.92,3.92,4.1,0.0,11.58,1,3,18,600135,1.33385,103.74015
9110,12.95,11.8,4.05,4.1,4.25,2.5,11.63,2,4,25,640509,1.34875,103.71935
9111,12.87,9.42,4.1,4.1,4.27,0.0,9.68,1,5,10,510440,1.36916,103.95866
9112,26.18,16.37,4.12,4.25,4.4,8.22,17.35,2,4,10,823273,1.40231,103.90127
9113,8.12,8.58,4.12,4.27,4.45,8.72,19.63,3,4,10,550263,1.35398,103.87197
9114,18.98,12.63,4.13,4.4,4.58,16.45,27.3,4,2,18,527201,1.35292,103.95386
9115,30.58,11.05,4.13,4.45,4.63,18.93,29.6,5,2,10,650156,1.34836,103.74384
9116,0.52,10.9,5.47,5.47,5.62,0.0,8.5,0,4,10,680623,1.39832,103.74734
9117,38.67,8.48,5.65,5.65,5.8,0.0,8.88,0,4,18,121441,1.31483,103.7646
9118,9.55,9.77,5.85,5.85,6.05,0.0,12.7,0,3,10,530108,1.35288,103.8905
9119,3.23,9.28,5.87,5.87,6.05,0.0,10.7,1,4,8,530682,1.37373,103.88552
9120,22.87,8.17,6.1,6.1,6.25,0.0,8.9,0,4,10,530804,1.37115,103.89447
9121,8.27,8.37,6.17,6.17,6.33,0.0,9.75,1,5,10,600135,1.33385,103.74015
9122,10.52,8.22,6.68,6.68,6.88,0.0,11.62,0,3,10,640509,1.34875,103.71935
9123,12.28,9.67,6.77,6.77,6.95,0.0,11.37,1,5,10,510440,1.36916,103.95866
9124,20.88,11.08,6.98,6.98,7.17,0.0,10.67,0,4,10,823273,1.40231,103.90127
9125,38.65,9.55,7.25,7.25,7.43,0.0,11.28,0,5,10,550263,1.35398,103.87197
9126,12.65,6.02,7.5,7.5,7.67,0.0,10.13,0,3,10,527201,1.35292,103.95386
9127,4.18,8.48,7.82,7.82,7.95,0.0,7.77,0,4,10,650156,1.34836,103.74384
9128,3.68,11.12,7.95,7.95,8.12,0.0,9.48,0,5,10,680623,1.39832,103.74734
9129,1.12,13.3,8.13,8.13,8.3,0.0,9.15,0,5,18,121441,1.31483,103.7646
9130,29.77,8.22,8.17,8.17,8.37,0.0,11.73,1,4,10,530108,1.35288,103.8905
9131,5.07,9.67,8.35,8.35,8.58,0.0,13.72,1,3,10,530682,1.37373,103.88552
9132,21.4,8.78,8.72,8.72,8.88,0.0,9.62,0,5,10,530804,1.37115,103.89447
9133,29.5,7.47,8.9,8.9,9.13,0.0,13.88,0,4,10,600135,1.33385,103.74015
9134,5.28,10.18,9.07,9.07,9.27,0.0,11.82,1,5,10,640509,1.34875,103.71935
9135,28.78,7.87,9.32,9.32,9.5,0.0,10.55,0,3,10,510440,1.36916,103.95866
9136,1.48,7.1,9.43,9.43,9.55,0.0,7.57,1,4,10,823273,1.40231,103.90127
9137,7.38,14.07,9.52,9.52,9.7,0.0,10.92,1,4,8,550263,1.35398,103.87197
9138,2.93,8.17,9.53,9.55,9.72,0.98,11.25,2,4,10,527201,1.35292,103.95386
9139,3.52,12.82,9.73,9.73,9.92,0.0,10.98,0,3,8,650156,1.34836,103.74384
9140,8.78,10.72,10.37,10.37,10.52,0.0,8.87,0,5,10,680623,1.39832,103.74734
9141,20.83,12.5,11.07,11.07,11.22,0.0,8.75,0,4,8,121441,1.31483,103.7646
9142,0.8,11.4,11.12,11.12,11.27,0.0,9.27,1,5,8,530108,1.35288,103.8905
9143,0.82,8.78,11.32,11.32,11.5,0.0,11.05,0,4,10,530682,1.37373,103.88552
9144,7.03,9.12,11.93,11.93,12.08,0.0,9.0,0,4,10,530804,1.37115,103.89447
9145,18.47,12.3,12.13,12.13,12.32,0.0,10.43,0,3,10,600135,1.33385,103.74015
9146,3.98,8.88,12.43,12.43,12.62,0.0,11.35,0,5,10,640509,1.34875,103.71935
9147,15.82,10.25,13.12,13.12,13.3,0.0,10.45,0,4,8,510440,1.36916,103.95866
9148,9.7,9.38,13.52,13.52,13.62,0.0,6.2,0,5,10,823273,1.40231,103.90127
9149,12.8,9.02,13.85,13.85,13.92,0.0,3.92,0,4,10,550263,1.35398,103.87197
9150,7.07,9.63,14.05,14.05,14.2,0.0,9.63,0,5,10,527201,1.35292,103.95386
9151,38.48,10.52,14.1,14.1,14.32,0.0,13.1,1,5,10,650156,1.34836,103.74384
9152,6.72,9.47,14.67,14.67,14.82,0.0,8.62,0,4,8,680623,1.39832,103.74734
9153,27.87,12.37,14.73,14.73,14.88,0.0,8.93,1,5,10,121441,1.31483,103.7646
9154,41.7,10.32,15.05,15.05,15.18,0.0,8.07,0,5,10,530108,1.35288,103.8905
9155,31.28,8.85,15.65,15.65,15.77,0.0,7.38,0,4,10,530682,1.37373,103.88552
9156,22.18,10.4,15.68,15.68,15.87,0.0,10.77,1,3,10,530804,1.37115,103.89447
9157,18.27,8.42,15.92,15.92,16.08,0.0,9.78,0,4,10,600135,1.33385,103.74015
9158,19.62,8.35,16.22,16.22,16.33,0.0,7.37,0,4,10,640509,1.34875,103.71935
9159,9.72,11.22,16.25,16.25,16.42,0.0,9.55,1,5,10,510440,1.36916,103.95866
9160,5.05,10.52,16.38,16.38,16.53,0.0,9.13,1,4,10,823273,1.40231,103.90127
9161,9.93,10.0,16.55,16.55,16.75,0.0,11.45,0,5,10,550263,1.35398,103.87197
9162,0.12,11.18,16.65,16.65,16.8,0.0,9.0,1,5,10,527201,1.35292,103.95386
9163,4.13,13.05,16.75,16.75,17.0,0.12,15.43,2,3,10,650156,1.34836,103.74384
9164,11.48,8.03,16.75,16.8,16.93,3.73,11.73,2,5,10,680623,1.39832,103.74734
9165,10.42,14.15,16.85,16.93,17.13,5.8,17.42,2,5,10,121441,1.31483,103.7646
9166,4.57,12.1,16.85,17.0,17.2,9.1,20.83,3,1,10,530108,1.35288,103.8905
9167,21.32,8.62,16.93,17.13,17.3,12.27,22.15,4,2,10,530682,1.37373,103.88552
9168,14.5,7.93,17.0,17.2,17.4,11.75,23.62,4,1,10,530804,1.37115,103.89447
9169,10.6,13.57,17.13,17.3,17.45,10.0,19.47,4,5,10,600135,1.33385,103.74015
9170,0.0,10.43,17.17,17.4,17.55,13.27,22.57,4,1,10,640509,1.34875,103.71935
9171,14.82,8.13,17.2,17.45,17.68,15.8,29.12,5,2,10,510440,1.36916,103.95866
9172,4.33,8.75,17.23,17.55,17.73,19.17,30.48,5,1,8,823273,1.40231,103.90127
9173,3.87,13.4,17.33,17.68,17.9,20.45,33.27,5,3,8,550263,1.35398,103.87197
9174,10.28,11.08,17.35,17.73,17.87,23.62,31.1,6,3,10,527201,1.35292,103.95386
9175,16.65,9.07,17.35,17.87,18.02,30.25,39.67,7,1,10,650156,1.34836,103.74384
9176,7.97,11.0,17.43,17.9,18.1,27.3,39.65,7,1,10,680623,1.39832,103.74734
9177,55.98,7.83,17.48,18.02,18.1,32.17,36.95,7,1,10,121441,1.31483,103.7646
9178,9.97,9.62,18.08,18.1,18.18,0.85,6.32,2,4,10,530108,1.35288,103.8905
9179,9.7,12.27,18.12,18.12,18.27,0.0,8.9,1,5,10,530682,1.37373,103.88552
9180,20.9,11.02,18.22,18.22,18.4,0.0,11.8,1,3,8,530804,1.37115,103.89447
9181,7.75,12.08,18.5,18.5,18.7,0.0,12.17,0,5,10,600135,1.33385,103.74015
9182,0.27,11.57,18.72,18.72,18.88,0.0,9.47,0,4,10,640509,1.34875,103.71935
9183,3.05,13.25,18.78,18.78,19.0,0.0,12.62,1,3,10,510440,1.36916,103.95866
9184,8.83,11.3,19.12,19.12,19.3,0.0,10.75,0,4,25,823273,1.40231,103.90127
9185,4.68,8.07,19.23,19.23,19.4,0.0,9.43,1,5,8,550263,1.35398,103.87197
9186,24.62,7.42,19.48,19.48,19.67,0.0,10.42,0,5,25,527201,1.35292,103.95386
9187,2.25,10.45,19.72,19.72,19.85,0.0,7.77,0,5,10,650156,1.34836,103.74384
9188,14.42,7.0,20.03,20.03,20.2,0.0,9.52,0,4,10,680623,1.39832,103.74734
9189,9.13,9.83,20.43,20.43,20.6,0.0,9.97,0,5,8,121441,1.31483,103.7646
9190,6.85,11.7,20.63,20.63,20.82,0.0,11.17,0,3,10,530108,1.35288,103.8905
9191,10.7,9.47,20.87,20.87,20.97,0.0,6.17,0,4,10,530682,1.37373,103.88552
9192,0.17,9.72,20.92,20.92,21.08,0.0,10.07,1,5,10,530804,1.37115,103.89447
9193,0.48,9.9,21.12,21.12,21.25,0.0,8.47,0,4,10,600135,1.33385,103.74015
9194,1.83,9.9,21.83,21.83,21.98,0.0,8.9,0,5,10,640509,1.34875,103.71935
9195,2.0,11.22,22.12,22.12,22.28,0.0,10.47,0,3,10,510440,1.36916,103.95866
9196,2.35,10.53,22.87,22.87,23.02,0.0,9.05,0,4,18,823273,1.40231,103.90127
9197,1.28,12.08,22.93,22.93,23.1,0.0,9.45,1,4,10,550263,1.35398,103.87197
9198,30.68,9.63,23.33,23.33,23.52,0.0,10.4,0,5,10,527201,1.35292,103.95386
9199,5.18,12.17,23.52,23.52,23.65,0.0,8.17,0,4,18,650156,1.34836,103.74384
9200,7.62,12.45,23.67,23.67,23.83,0.0,10.67,0,4,10,680623,1.39832,103.74734
9201,9.27,13.4,0.9,0.9,1.07,0.0,10.12,0,5,10,121441,1.31483,103.7646
9202,19.47,11.43,0.95,0.95,1.08,0.0,7.8,1,4,10,530108,1.35288,103.8905
9203,15.08,9.35,1.02,1.07,1.22,3.1,12.48,2,5,8,530682,1.37373,103.88552
9204,14.47,9.73,1.02,1.08,1.23,4.03,13.03,3,5,10,530804,1.37115,103.89447
9205,17.8,13.45,1.17,1.22,1.45,3.1,17.08,2,5,10,600135,1.33385,103.74015
9206,1.57,7.58,2.1,2.1,2.27,0.0,9.72,0,5,10,640509,1.34875,103.71935
9207,8.88,11.15,2.13,2.13,2.28,0.0,8.68,1,5,10,510440,1.36916,103.95866
9208,26.2,11.65,2.18,2.27,2.45,4.85,15.48,2,4,25,823273,1.40231,103.90127
9209,18.7,10.13,2.28,2.28,2.43,0.45,9.38,2,5,10,550263,1.35398,103.87197
9210,49.1,9.95,2.57,2.57,2.75,0.0,10.15,0,5,8,527201,1.35292,103.95386
9211,19.33,8.68,2.72,2.72,2.88,0.0,9.53,1,5,10,650156,1.34836,103.74384
9212,33.33,11.1,2.95,2.95,3.08,0.0,7.95,0,4,10,680623,1.39832,103.74734
9213,22.8,9.73,3.32,3.32,3.48,0.0,9.98,0,4,10,121441,1.31483,103.7646
9214,10.5,6.4,3.52,3.52,3.7,0.0,10.23,0,5,10,530108,1.35288,103.8905
9215,1.73,9.25,3.67,3.67,3.82,0.0,9.48,1,4,18,530682,1.37373,103.88552
9216,25.97,9.07,3.75,3.75,3.95,0.0,11.8,1,4,10,530804,1.37115,103.89447
9217,3.97,11.4,4.23,4.23,4.43,0.0,12.3,0,3,10,600135,1.33385,103.74015
9218,19.87,8.57,4.33,4.33,4.5,0.0,10.12,1,3,10,640509,1.34875,103.71935
9219,4.78,8.9,4.47,4.47,4.58,0.0,7.02,1,5,18,510440,1.36916,103.95866
9220,11.52,9.8,4.95,4.95,5.15,0.0,12.22,0,5,10,823273,1.40231,103.90127
9221,9.68,10.6,5.43,5.43,5.62,0.0,10.62,0,4,8,550263,1.35398,103.87197
9222,4.1,13.5,5.53,5.53,5.68,0.0,8.87,1,4,8,527201,1.35292,103.95386
9223,35.08,11.28,5.87,5.87,6.03,0.0,9.67,0,4,8,650156,1.34836,103.74384
9224,10.65,10.03,5.95,5.95,6.1,0.0,9.18,1,5,10,680623,1.39832,103.74734
9225,6.82,11.78,6.33,6.33,6.53,0.0,11.52,0,4,10,121441,1.31483,103.7646
9226,10.23,8.62,7.12,7.12,7.27,0.0,9.2,0,4,10,530108,1.35288,103.8905
9227,7.47,9.77,7.85,7.85,7.98,0.0,8.75,0,5,18,530682,1.37373,103.88552
9228,19.88,13.28,7.93,7.93,8.03,0.0,6.27,1,5,10,530804,1.37115,103.89447
9229,9.23,12.0,8.33,8.33,8.5,0.0,10.15,0,3,8,600135,1.33385,103.74015
9230,52.88,11.28,8.57,8.57,8.77,0.0,12.22,0,3,10,640509,1.34875,103.71935
9231,33.33,7.82,9.32,9.32,9.5,0.0,10.73,0,5,18,510440,1.36916,103.95866
9232,8.27,11.93,9.68,9.68,9.78,0.0,6.28,0,4,10,823273,1.40231,103.90127
9233,2.32,11.1,9.78,9.78,9.95,0.0,9.95,1,5,10,550263,1.35398,103.87197
9234,9.25,8.45,9.98,9.98,10.13,0.0,9.42,0,4,10,527201,1.35292,103.95386
9235,32.75,8.72,10.35,10.35,10.52,0.0,10.25,0,4,10,650156,1.34836,103.74384
9236,23.83,9.45,10.62,10.62,10.77,0.0,9.8,0,5,10,680623,1.39832,103.74734
9237,11.98,12.57,11.07,11.07,11.25,0.0,10.6,0,4,18,121441,1.31483,103.7646
9238,13.87,10.38,11.67,11.67,11.77,0.0,6.53,0,4,18,530108,1.35288,103.8905
9239,27.42,11.97,11.68,11.68,11.88,0.0,12.18,1,4,10,530682,1.37373,103.88552
9240,23.33,8.6,11.75,11.77,11.9,1.12,9.18,2,5,10,530804,1.37115,103.89447
9241,36.13,10.85,11.77,11.88,12.05,6.77,16.53,3,4,10,600135,1.33385,103.74015
9242,4.15,12.15,11.83,11.9,12.08,4.55,14.88,3,3,10,640509,1.34875,103.71935
9243,4.53,8.52,11.85,12.05,12.23,11.33,22.68,4,2,8,510440,1.36916,103.95866
9244,4.13,9.27,11.97,12.08,12.22,6.13,14.28,3,3,25,823273,1.40231,103.90127
9245,17.27,7.72,12.18,12.22,12.38,2.13,12.1,2,5,10,550263,1.35398,103.87197
9246,0.57,8.18,12.4,12.4,12.6,0.0,12.58,0,4,10,527201,1.35292,103.95386
9247,5.42,11.02,12.48,12.48,12.67,0.0,11.15,1,5,10,650156,1.34836,103.74384
9248,18.25,12.25,12.72,12.72,12.83,0.0,6.93,0,4,10,680623,1.39832,103.74734
9249,11.87,8.73,12.77,12.77,12.93,0.0,10.23,1,3,10,121441,1.31483,103.7646
9250,3.55,10.03,13.0,13.0,13.22,0.0,12.95,0,5,8,530108,1.35288,103.8905
9251,40.42,9.8,13.02,13.02,13.22,0.0,12.55,1,3,8,530682,1.37373,103.88552
9252,8.48,8.43,13.7,13.7,13.88,0.0,10.35,0,4,8,530804,1.37115,103.89447
9253,8.87,9.78,15.02,15.02,15.2,0.0,10.48,0,5,10,600135,1.33385,103.74015
9254,2.8,11.1,15.07,15.07,15.2,0.0,8.05,1,5,10,640509,1.34875,103.71935
9255,59.52,8.52,15.07,15.2,15.4,7.65,19.85,2,3,10,510440,1.36916,103.95866
9256,27.05,12.62,15.22,15.22,15.35,0.0,8.0,1,5,10,823273,1.40231,103.90127
9257,0.6,12.88,15.6,15.6,15.75,0.0,9.08,0,4,10,550263,1.35398,103.87197
9258,2.42,8.75,15.8,15.8,16.05,0.0,15.55,0,5,10,527201,1.35292,103.95386
9259,0.42,8.77,15.85,15.85,16.0,0.0,9.18,1,4,10,650156,1.34836,103.74384
9260,5.25,10.97,15.93,16.0,16.17,4.13,14.33,2,4,10,680623,1.39832,103.74734
9261,29.43,10.85,16.0,16.05,16.18,3.52,11.53,3,4,8,121441,1.31483,103.7646
9262,14.87,9.08,16.63,16.63,16.88,0.0,14.58,0,3,18,530108,1.35288,103.8905
9263,0.28,12.05,16.72,16.72,16.83,0.0,6.52,1,4,10,530682,1.37373,103.88552
