customer,interarrival_time,service_time,arrival_time,service_start,service_end,wait_time,process_duration,queue_length,rating,price_paid,category,postal_code,lat,long
9577,18:32,12:12,19:37,19:37,19:44,0:00,7:43,1,4,4.8,H,121441,1.31483,103.7646
9578,15:04,12:22,19:42,19:42,19:52,0:00,9:13,1,4,4.8,H,530108,1.35288,103.8905
9579,40:03:00,8:45,19:51,19:51,20:00,0:00,8:53,1,5,4.8,H,530682,1.37373,103.88552
9580,5:02,9:24,19:53,19:53,20:04,0:00,11:03,1,5,4.8,H,508913,1.37093,103.97119
9581,1:43,13:59,20:39,20:39,20:46,0:00,7:20,0,5,4.8,H,540330,1.39681,103.88936
9582,1:38,11:08,20:41,20:41,20:52,0:00,10:48,1,3,4.8,H,670260,1.3884,103.78793
9583,8:18,5:28,21:02,21:02,21:12,0:00,10:44,0,5,4.8,H,650156,1.34836,103.74384
9584,18:30,10:56,21:10,21:10,21:16,0:00,5:55,1,5,4.8,H,680623,1.39832,103.74734
9585,18:42,10:15,21:35,21:35,21:46,0:00,11:22,0,3,4.8,H,121441,1.31483,103.7646
9586,6:56,11:17,21:41,21:41,21:50,0:00,8:32,1,4,4.8,H,530108,1.35288,103.8905
9587,17:33,8:12,21:51,21:51,22:01,0:00,10:23,0,5,4.8,H,530682,1.37373,103.88552
9588,2:45,10:38,22:01,22:01,22:11,0:00,9:58,1,5,4.8,H,508913,1.37093,103.97119
9589,9:05,11:05,22:02,22:02,22:12,0:00,10:07,1,4,4.8,H,540330,1.39681,103.88936
9590,0:38,9:24,22:11,22:11,22:19,0:15,8:05,2,4,4.8,H,670260,1.3884,103.78793
9591,25:21:00,6:44,22:49,22:49,23:02,0:00,13:19,0,4,4.8,H,650156,1.34836,103.74384
9592,5:12,8:36,22:54,22:54,23:04,0:00,10:09,1,4,4.8,H,680623,1.39832,103.74734
9593,20:28,11:10,23:13,23:13,23:20,0:00,7:12,0,5,4.8,H,121441,1.31483,103.7646
9594,14:20,9:28,23:14,23:14,23:27,0:00,13:04,1,4,4.8,H,530108,1.35288,103.8905
9595,9:30,11:40,23:16,23:20,23:31,3:20,14:24,2,3,22.8,PWBH,530682,1.37373,103.88552
9596,3:44,10:50,23:43,23:43,23:51,0:00,7:41,0,5,4.8,H,508913,1.37093,103.97119
9597,15:13,9:02,0:06,0:06,0:15,0:00,9:03,0,5,4.8,H,540330,1.39681,103.88936
9598,11:02,14:12,0:17,0:17,0:25,0:00,8:15,0,5,4.8,H,670260,1.3884,103.78793
9599,35:09:00,9:34,0:19,0:19,0:28,0:00,9:06,1,4,4.8,H,650156,1.34836,103.74384
9600,44:46:00,10:14,0:24,0:25,0:35,1:29,10:53,2,4,4.8,H,680623,1.39832,103.74734
9601,9:48,10:20,0:49,0:49,0:57,0:00,8:03,0,4,4.8,H,121441,1.31483,103.7646
9602,25:16:00,7:19,0:58,0:58,1:13,0:00,14:41,0,4,4.8,H,530108,1.35288,103.8905
9603,0:32,10:19,0:59,0:59,1:09,0:00,10:27,1,4,38,RWBH,530682,1.37373,103.88552
9604,0:50,10:22,1:03,1:09,1:20,5:52,16:32,2,5,12.8,CWB,508913,1.37093,103.97119
9605,12:38,10:12,1:05,1:13,1:25,7:49,20:17,3,1,38,RWBH,540330,1.39681,103.88936
9606,10:48,7:37,1:11,1:20,1:28,8:29,16:23,3,4,4.8,H,670260,1.3884,103.78793
9607,24:18:00,11:30,1:58,1:58,2:09,0:00,10:33,0,4,12.8,CWB,650156,1.34836,103.74384
9608,24:09:00,10:55,1:59,1:59,2:10,0:00,11:03,1,4,38,RWBH,680623,1.39832,103.74734
9609,34:15:00,9:56,2:02,2:09,2:18,6:24,16:16,2,3,12.8,CWB,121441,1.31483,103.7646
9610,18:48,11:21,2:03,2:10,2:20,6:50,17:31,3,5,4.8,H,530108,1.35288,103.8905
9611,4:21,8:08,2:14,2:18,2:28,4:24,13:37,2,3,22.8,PWBH,530682,1.37373,103.88552
9612,31:14:00,13:57,2:49,2:49,3:02,0:00,12:52,0,5,4.8,H,508913,1.37093,103.97119
9613,0:41,10:08,3:51,3:51,4:02,0:00,11:03,0,4,4.8,H,540330,1.39681,103.88936
9614,9:43,10:07,4:02,4:02,4:09,0:00,7:52,1,5,4.8,H,670260,1.3884,103.78793
9615,31:44:00,6:28,4:09,4:09,4:22,0:00,13:04,1,3,4.8,H,650156,1.34836,103.74384
9616,5:12,14:34,4:14,4:14,4:24,0:00,9:17,1,4,4.8,H,680623,1.39832,103.74734
9617,38:05:00,8:31,4:30,4:30,4:39,0:00,8:58,0,5,4.8,H,121441,1.31483,103.7646
9618,36:08:00,10:02,4:31,4:31,4:40,0:00,9:44,1,4,22.8,PWBH,530108,1.35288,103.8905
9619,18:38,9:35,4:34,4:39,4:48,5:30,14:18,2,4,4.8,H,530682,1.37373,103.88552
9620,0:55,7:53,4:53,4:53,5:01,0:00,8:45,0,5,4.8,H,508913,1.37093,103.97119
9621,8:51,10:38,4:58,4:58,5:09,0:00,11:08,1,5,4.8,H,540330,1.39681,103.88936
9622,20:25,13:10,4:58,5:01,5:11,3:03,12:41,2,3,4.8,H,670260,1.3884,103.78793
9623,15:39,12:23,5:09,5:09,5:22,0:00,12:17,1,5,4.8,H,650156,1.34836,103.74384
9624,1:50,14:39,5:13,5:13,5:20,0:00,7:20,1,5,4.8,H,680623,1.39832,103.74734
9625,11:59,9:04,5:13,5:20,5:30,7:02,17:21,2,4,4.8,H,121441,1.31483,103.7646
9626,11:27,14:10,5:26,5:26,5:34,0:00,8:13,1,5,38,RWBH,530108,1.35288,103.8905
9627,20:06,12:26,5:52,5:52,6:04,0:00,12:01,0,4,12.8,CWB,530682,1.37373,103.88552
9628,15:43,11:37,6:26,6:26,6:40,0:00,13:24,0,4,4.8,H,508913,1.37093,103.97119
9629,3:11,11:24,6:32,6:32,6:41,0:00,9:01,1,4,4.8,H,540330,1.39681,103.88936
9630,14:56,8:53,6:43,6:43,6:52,0:00,8:54,0,5,4.8,H,670260,1.3884,103.78793
9631,33:27:00,9:14,7:12,7:12,7:21,0:00,8:27,0,4,4.8,H,650156,1.34836,103.74384
9632,26:42:00,10:59,7:29,7:29,7:41,0:00,11:27,0,4,4.8,H,680623,1.39832,103.74734
9633,6:24,8:51,7:44,7:44,7:57,0:00,12:21,0,5,4.8,H,121441,1.31483,103.7646
9634,3:31,8:51,7:46,7:46,7:59,0:00,12:39,1,3,12.8,CWB,530108,1.35288,103.8905
9635,16:38,7:18,8:09,8:09,8:18,0:00,9:39,0,4,4.8,H,530682,1.37373,103.88552
9636,0:46,12:52,8:44,8:44,8:54,0:00,10:06,0,4,4.8,H,508913,1.37093,103.97119
9637,10:18,9:25,8:57,8:57,9:07,0:00,10:38,0,5,4.8,H,540330,1.39681,103.88936
9638,21:52,8:32,9:02,9:02,9:13,0:00,10:10,1,3,22.8,PWBH,670260,1.3884,103.78793
9639,10:50,12:54,9:22,9:22,9:32,0:00,9:49,0,4,22.8,PWBH,650156,1.34836,103.74384
9640,37:38:00,9:09,9:33,9:33,9:48,0:00,15:07,0,5,4.8,H,680623,1.39832,103.74734
9641,5:19,9:11,9:44,9:44,9:55,0:00,10:08,1,5,12.8,CWB,121441,1.31483,103.7646
9642,0:25,12:15,10:10,10:10,10:17,0:00,7:51,0,4,4.8,H,530108,1.35288,103.8905
9643,12:11,8:15,10:37,10:37,10:46,0:00,9:39,0,5,4.8,H,530682,1.37373,103.88552
9644,25:59:00,9:42,10:39,10:39,10:51,0:00,12:34,1,4,4.8,H,508913,1.37093,103.97119
9645,4:02,5:03,10:52,10:52,11:00,0:00,7:21,0,4,4.8,H,540330,1.39681,103.88936
9646,35:37:00,9:12,10:57,10:57,11:06,0:00,9:42,1,5,4.8,H,670260,1.3884,103.78793
9647,13:37,7:37,11:12,11:12,11:24,0:00,11:20,0,4,4.8,H,650156,1.34836,103.74384
9648,4:39,11:04,11:12,11:12,11:23,0:00,10:54,1,3,4.8,H,680623,1.39832,103.74734
9649,37:28:00,11:26,11:18,11:23,11:31,5:39,13:43,2,3,38,RWBH,121441,1.31483,103.7646
9650,4:44,13:34,11:53,11:53,12:01,0:00,7:38,0,4,4.8,H,530108,1.35288,103.8905
9651,0:22,10:19,12:08,12:08,12:17,0:00,9:03,0,5,22.8,PWBH,530682,1.37373,103.88552
9652,5:54,11:32,12:10,12:10,12:22,0:00,11:27,1,4,4.8,H,508913,1.37093,103.97119
9653,7:08,9:45,12:17,12:17,12:27,0:00,10:13,2,4,4.8,H,540330,1.39681,103.88936
9654,5:12,11:41,12:52,12:52,13:01,0:00,8:57,0,4,4.8,H,670260,1.3884,103.78793
9655,25:38:00,11:53,13:03,13:03,13:12,0:00,9:33,0,5,4.8,H,650156,1.34836,103.74384
9656,2:20,9:11,13:04,13:04,13:18,0:00,13:53,1,4,4.8,H,680623,1.39832,103.74734
9657,3:19,10:25,13:49,13:49,14:01,0:00,11:34,0,3,4.8,H,121441,1.31483,103.7646
9658,8:21,9:31,14:21,14:21,14:33,0:00,12:04,0,4,4.8,H,530108,1.35288,103.8905
9659,23:51,11:41,14:40,14:40,14:49,0:00,9:05,0,5,4.8,H,530682,1.37373,103.88552
9660,9:44,14:24,14:46,14:46,14:57,0:00,10:51,1,3,4.8,H,508913,1.37093,103.97119
9661,17:52,11:27,15:35,15:35,15:50,0:00,14:33,0,4,4.8,H,540330,1.39681,103.88936
9662,7:11,10:42,15:40,15:40,15:48,0:00,7:48,1,4,4.8,H,670260,1.3884,103.78793
9663,6:35,8:57,15:48,15:48,15:58,0:00,10:18,1,3,4.8,H,650156,1.34836,103.74384
9664,7:52,9:32,15:51,15:51,16:03,0:00,11:39,1,5,4.8,H,680623,1.39832,103.74734
9665,6:46,14:37,15:55,15:58,16:10,3:15,15:32,2,5,4.8,H,121441,1.31483,103.7646
9666,27:27:00,10:39,16:14,16:14,16:26,0:00,12:16,0,4,4.8,H,530108,1.35288,103.8905
9667,8:59,11:35,16:52,16:52,16:59,0:00,7:31,0,4,4.8,H,530682,1.37373,103.88552
9668,35:30:00,9:33,17:54,17:54,18:03,0:00,9:37,0,5,22.8,PWBH,508913,1.37093,103.97119
9669,27:28:00,9:01,18:31,18:31,18:41,0:00,10:05,0,5,22.8,PWBH,540330,1.39681,103.88936
9670,32:01:00,9:55,18:55,18:55,19:01,0:00,5:33,0,4,4.8,H,670260,1.3884,103.78793
9671,0:30,12:42,19:29,19:29,19:40,0:00,10:54,0,3,4.8,H,650156,1.34836,103.74384
9672,49:30:00,7:59,20:20,20:20,20:29,0:00,8:43,0,5,4.8,H,680623,1.39832,103.74734
9673,24:04:00,6:24,20:22,20:22,20:33,0:00,10:53,1,3,4.8,H,121441,1.31483,103.7646
9674,25:49:00,10:21,20:23,20:29,20:41,5:30,17:26,2,5,4.8,H,530108,1.35288,103.8905
9675,1:11,13:53,20:27,20:33,20:44,5:44,16:48,3,3,4.8,H,530682,1.37373,103.88552
9676,10:55,11:11,20:30,20:41,20:53,10:55,23:13,3,2,4.8,H,508913,1.37093,103.97119
9677,11:47,8:49,20:38,20:44,20:59,5:23,20:27,3,1,4.8,H,540330,1.39681,103.88936
9678,38:42:00,12:04,20:52,20:53,21:06,1:19,14:42,2,5,4.8,H,670260,1.3884,103.78793
9679,5:31,6:48,21:02,21:02,21:09,0:00,6:38,1,5,4.8,H,650156,1.34836,103.74384
9680,3:31,10:36,21:13,21:13,21:21,0:00,7:19,0,4,22.8,PWBH,680623,1.39832,103.74734
9681,2:19,9:29,21:25,21:25,21:34,0:00,8:56,0,5,12.8,CWB,121441,1.31483,103.7646
9682,3:12,11:20,21:43,21:43,21:53,0:00,9:23,0,5,22.8,PWBH,530108,1.35288,103.8905
9683,0:29,7:29,22:23,22:23,22:35,0:00,12:05,0,5,22.8,PWBH,530682,1.37373,103.88552
9684,10:10,9:47,22:33,22:33,22:45,0:00,12:15,1,5,4.8,H,508913,1.37093,103.97119
9685,3:17,9:04,22:47,22:47,22:50,0:00,2:50,0,4,4.8,H,540330,1.39681,103.88936
9686,6:38,9:30,23:19,23:19,23:29,0:00,10:08,0,4,4.8,H,670260,1.3884,103.78793
9687,16:04,13:10,23:22,23:22,23:26,0:00,3:58,1,4,4.8,H,650156,1.34836,103.74384
9688,3:29,11:18,23:44,23:44,23:50,0:00,6:09,0,4,4.8,H,680623,1.39832,103.74734
9689,7:35,8:41,23:52,23:52,0:00,0:00,8:22,0,4,4.8,H,121441,1.31483,103.7646
9690,17:08,13:45,0:00,0:00,0:10,0:00,10:13,1,3,4.8,H,530108,1.35288,103.8905
9691,7:22,8:15,0:01,0:01,0:08,0:00,7:30,1,4,4.8,H,530682,1.37373,103.88552
9692,25:40:00,12:55,0:34,0:34,0:47,0:00,13:21,0,5,4.8,H,508913,1.37093,103.97119
9693,7:04,7:52,0:34,0:34,0:43,0:00,8:36,1,5,22.8,PWBH,540330,1.39681,103.88936
9694,6:34,9:55,0:35,0:43,0:52,8:22,17:41,2,4,4.8,H,670260,1.3884,103.78793
9695,4:02,9:48,0:40,0:47,0:59,6:55,18:15,3,3,4.8,H,650156,1.34836,103.74384
9696,15:25,9:47,0:51,0:52,1:01,1:45,10:33,2,3,4.8,H,680623,1.39832,103.74734
9697,16:26,12:33,1:07,1:07,1:17,0:00,10:12,0,3,4.8,H,121441,1.31483,103.7646
9698,30:22:00,8:21,1:33,1:33,1:41,0:00,8:32,0,4,4.8,H,530108,1.35288,103.8905
9699,17:07,7:30,1:54,1:54,2:01,0:00,7:24,0,5,22.8,PWBH,530682,1.37373,103.88552
9700,9:32,11:13,2:05,2:05,2:18,0:00,13:36,0,5,22.8,PWBH,508913,1.37093,103.97119
9701,3:35,9:50,2:17,2:17,2:27,0:00,10:03,1,5,38,RWBH,540330,1.39681,103.88936
9702,14:22,8:16,2:24,2:24,2:31,0:00,7:02,1,5,4.8,H,670260,1.3884,103.78793
9703,7:25,11:05,3:28,3:28,3:40,0:00,12:10,0,4,4.8,H,650156,1.34836,103.74384
9704,3:23,10:16,3:34,3:34,3:45,0:00,10:11,1,5,4.8,H,680623,1.39832,103.74734
9705,6:12,13:06,3:53,3:53,4:02,0:00,9:10,0,4,4.8,H,121441,1.31483,103.7646
9706,3:51,4:57,4:06,4:06,4:13,0:00,6:33,0,5,4.8,H,530108,1.35288,103.8905
9707,0:39,11:10,4:41,4:41,4:55,0:00,13:51,0,4,4.8,H,530682,1.37373,103.88552
9708,13:53,11:25,4:45,4:45,4:56,0:00,11:21,1,3,4.8,H,508913,1.37093,103.97119
9709,53:44:00,11:22,5:10,5:10,5:19,0:00,9:20,0,4,4.8,H,540330,1.39681,103.88936
9710,3:14,10:17,5:12,5:12,5:19,0:00,6:38,1,4,4.8,H,670260,1.3884,103.78793
9711,17:09,7:13,5:22,5:22,5:33,0:00,10:41,0,5,4.8,H,650156,1.34836,103.74384
9712,35:11:00,8:54,5:24,5:24,5:36,0:00,12:40,1,3,4.8,H,680623,1.39832,103.74734
9713,15:27,9:23,5:36,5:36,5:49,0:00,13:11,1,5,4.8,H,121441,1.31483,103.7646
9714,7:10,11:57,6:01,6:01,6:10,0:00,9:05,0,4,4.8,H,530108,1.35288,103.8905
9715,28:08:00,6:33,6:20,6:20,6:28,0:00,8:19,0,5,4.8,H,530682,1.37373,103.88552
9716,0:06,9:39,6:42,6:42,6:51,0:00,8:56,0,4,4.8,H,508913,1.37093,103.97119
9717,3:19,9:42,6:53,6:53,7:05,0:00,11:39,0,3,4.8,H,540330,1.39681,103.88936
9718,24:20:00,13:26,6:55,6:55,7:03,0:00,7:24,1,4,4.8,H,670260,1.3884,103.78793
9719,3:40,8:46,7:16,7:16,7:29,0:00,12:23,0,4,4.8,H,650156,1.34836,103.74384
9720,2:00,11:40,7:19,7:19,7:33,0:00,13:37,1,5,38,RWBH,680623,1.39832,103.74734
9721,5:16,9:37,7:29,7:29,7:38,0:02,9:34,2,4,4.8,H,121441,1.31483,103.7646
9722,0:15,10:27,7:33,7:33,7:42,0:15,9:41,2,4,4.8,H,530108,1.35288,103.8905
9723,5:37,12:28,7:36,7:38,7:47,1:44,10:33,2,4,4.8,H,530682,1.37373,103.88552
9724,27:00:00,13:40,7:37,7:42,7:52,5:34,15:24,3,5,15.8,SWBH,508913,1.37093,103.97119
9725,1:35,11:30,7:44,7:47,7:58,2:44,14:03,2,4,38,RWBH,540330,1.39681,103.88936
9726,3:34,9:15,8:05,8:05,8:14,0:00,9:00,0,4,12.8,CWB,670260,1.3884,103.78793
9727,45:03:00,11:15,8:12,8:12,8:24,0:00,11:51,1,4,4.8,H,650156,1.34836,103.74384
9728,1:39,11:23,8:32,8:32,8:45,0:00,13:15,0,3,4.8,H,680623,1.39832,103.74734
9729,10:49,11:37,8:57,8:57,9:09,0:00,12:00,0,5,4.8,H,121441,1.31483,103.7646
9730,26:30:00,9:14,9:02,9:02,9:12,0:00,10:13,1,5,12.8,CWB,530108,1.35288,103.8905
9731,5:37,10:43,9:33,9:33,9:38,0:00,5:28,0,5,4.8,H,530682,1.37373,103.88552
9732,21:15,8:32,9:56,9:56,10:04,0:00,7:40,0,5,4.8,H,508913,1.37093,103.97119
9733,21:52,6:27,10:18,10:18,10:28,0:00,9:39,0,4,4.8,H,540330,1.39681,103.88936
9734,3:33,12:39,10:27,10:27,10:37,0:00,9:51,1,4,4.8,H,670260,1.3884,103.78793
9735,0:22,11:04,10:58,10:58,11:11,0:00,12:33,0,5,4.8,H,650156,1.34836,103.74384
9736,12:48,8:38,11:04,11:04,11:15,0:00,10:45,1,4,12.8,CWB,680623,1.39832,103.74734
9737,14:44,8:13,11:05,11:11,11:18,5:44,13:02,2,3,15.8,SWBH,121441,1.31483,103.7646
9738,5:35,10:26,11:06,11:15,11:27,8:16,20:37,3,1,4.8,H,530108,1.35288,103.8905
9739,23:26,4:49,12:04,12:04,12:13,0:00,8:52,0,4,4.8,H,530682,1.37373,103.88552
9740,35:15:00,9:48,13:00,13:00,13:09,0:00,8:43,0,4,4.8,H,508913,1.37093,103.97119
9741,2:10,12:19,13:32,13:32,13:43,0:00,10:40,0,5,4.8,H,540330,1.39681,103.88936
9742,7:24,10:36,14:43,14:43,14:54,0:00,10:57,0,4,4.8,H,670260,1.3884,103.78793
9743,29:51:00,9:11,14:58,14:58,15:08,0:00,9:56,0,5,4.8,H,650156,1.34836,103.74384
9744,0:31,10:47,15:37,15:37,15:49,0:00,11:49,0,4,4.8,H,680623,1.39832,103.74734
9745,8:40,10:30,15:48,15:48,15:59,0:00,11:23,1,5,4.8,H,121441,1.31483,103.7646
9746,16:21,10:02,16:02,16:02,16:13,0:00,11:05,0,3,4.8,H,530108,1.35288,103.8905
9747,0:13,7:24,16:39,16:39,16:49,0:00,10:32,0,3,4.8,H,530682,1.37373,103.88552
9748,8:45,6:56,16:46,16:46,16:57,0:00,10:59,1,3,12.8,CWB,508913,1.37093,103.97119
9749,3:05,10:02,16:56,16:56,17:05,0:00,9:02,1,5,4.8,H,540330,1.39681,103.88936
9750,16:37,6:52,17:06,17:06,17:17,0:00,11:32,0,3,4.8,H,670260,1.3884,103.78793
9751,36:09:00,8:54,17:21,17:21,17:31,0:00,10:02,0,3,4.8,H,650156,1.34836,103.74384
9752,10:23,12:13,17:29,17:29,17:38,0:00,9:18,1,4,22.8,PWBH,680623,1.39832,103.74734
9753,2:37,13:12,17:31,17:31,17:41,0:24,10:31,2,5,4.8,H,121441,1.31483,103.7646
9754,6:02,10:54,17:39,17:39,17:50,0:00,10:55,1,4,22.8,PWBH,530108,1.35288,103.8905
9755,4:23,11:14,18:09,18:09,18:19,0:00,10:31,0,4,4.8,H,530682,1.37373,103.88552
9756,2:32,9:06,18:33,18:33,18:44,0:00,10:56,0,4,4.8,H,508913,1.37093,103.97119
9757,6:12,7:20,18:48,18:48,18:56,0:00,7:48,0,4,22.8,PWBH,540330,1.39681,103.88936
9758,13:01,8:33,19:14,19:14,19:23,0:00,9:17,0,4,4.8,H,670260,1.3884,103.78793
9759,2:52,7:49,19:17,19:17,19:28,0:00,11:41,1,3,4.8,H,650156,1.34836,103.74384
9760,5:20,6:37,19:30,19:30,19:41,0:00,11:06,0,4,4.8,H,680623,1.39832,103.74734
9761,0:58,11:55,19:42,19:42,19:52,0:00,10:04,0,5,4.8,H,121441,1.31483,103.7646
9762,1:23,10:07,20:27,20:27,20:40,0:00,12:46,0,4,4.8,H,530108,1.35288,103.8905
9763,8:42,10:28,20:27,20:27,20:40,0:00,12:08,1,5,15.8,SWBH,530682,1.37373,103.88552
9764,6:12,12:24,21:00,21:00,21:08,0:00,8:52,0,5,4.8,H,508913,1.37093,103.97119
9765,12:34,8:47,21:01,21:01,21:11,0:00,10:21,1,3,4.8,H,540330,1.39681,103.88936
9766,3:16,10:03,21:37,21:37,21:44,0:00,6:49,0,4,4.8,H,670260,1.3884,103.78793
9767,9:37,10:57,21:49,21:49,21:58,0:00,9:04,0,4,4.8,H,650156,1.34836,103.74384
9768,11:35,9:21,21:58,21:58,22:09,0:00,10:22,0,4,4.8,H,680623,1.39832,103.74734
9769,35:53:00,6:43,22:18,22:18,22:28,0:00,9:46,0,4,4.8,H,121441,1.31483,103.7646
9770,2:02,5:26,23:27,23:27,23:36,0:00,8:59,0,5,4.8,H,530108,1.35288,103.8905
9771,8:20,10:58,0:08,0:08,0:18,0:00,10:20,0,3,4.8,H,530682,1.37373,103.88552
9772,25:39:00,11:38,0:19,0:19,0:27,0:00,7:43,0,4,4.8,H,508913,1.37093,103.97119
9773,0:28,16:35,0:20,0:20,0:31,0:00,10:25,1,4,4.8,H,540330,1.39681,103.88936
9774,19:31,12:00,0:35,0:35,0:49,0:00,14:18,0,5,4.8,H,670260,1.3884,103.78793
9775,2:03,10:53,0:40,0:40,0:49,0:00,8:28,1,5,4.8,H,650156,1.34836,103.74384
9776,21:09,11:03,1:11,1:11,1:18,0:00,7:12,0,4,4.8,H,680623,1.39832,103.74734
9777,5:51,8:44,1:36,1:36,1:49,0:00,12:48,0,4,4.8,H,121441,1.31483,103.7646
9778,16:49,10:30,1:46,1:46,1:59,0:00,12:30,1,5,4.8,H,530108,1.35288,103.8905
9779,1:26,5:59,2:06,2:06,2:16,0:00,10:11,0,3,4.8,H,530682,1.37373,103.88552
9780,19:57,14:22,2:18,2:18,2:30,0:00,12:01,0,5,4.8,H,508913,1.37093,103.97119
9781,24:03:00,5:19,2:26,2:26,2:34,0:00,7:49,1,5,4.8,H,540330,1.39681,103.88936
9782,14:59,8:13,2:53,2:53,3:03,0:00,9:57,0,4,4.8,H,670260,1.3884,103.78793
9783,14:01,10:47,2:54,2:54,3:06,0:00,12:28,1,3,4.8,H,650156,1.34836,103.74384
9784,13:02,11:18,3:08,3:08,3:18,0:00,9:08,0,5,4.8,H,680623,1.39832,103.74734
9785,57:45:00,10:14,3:15,3:15,3:24,0:00,8:42,1,4,4.8,H,121441,1.31483,103.7646
9786,1:33,8:02,3:19,3:19,3:28,0:00,8:46,1,4,4.8,H,530108,1.35288,103.8905
9787,7:31,10:42,3:27,3:27,3:40,0:00,13:13,1,5,4.8,H,530682,1.37373,103.88552
9788,1:54,12:41,4:04,4:04,4:14,0:00,9:20,0,4,4.8,H,508913,1.37093,103.97119
9789,6:26,10:12,4:22,4:22,4:31,0:00,9:06,0,4,38,RWBH,540330,1.39681,103.88936
9790,9:19,8:08,4:25,4:25,4:35,0:00,9:22,1,5,4.8,H,670260,1.3884,103.78793
9791,20:35,8:59,4:55,4:55,5:06,0:00,11:11,0,4,4.8,H,650156,1.34836,103.74384
9792,30:36:00,9:02,5:00,5:00,5:11,0:00,10:41,1,4,4.8,H,680623,1.39832,103.74734
9793,3:33,6:29,5:18,5:18,5:28,0:00,10:31,0,4,4.8,H,121441,1.31483,103.7646
9794,22:39,10:57,5:38,5:38,5:46,0:00,7:30,0,4,12.8,CWB,530108,1.35288,103.8905
9795,58:07:00,10:28,5:41,5:41,5:52,0:00,11:00,1,5,4.8,H,530682,1.37373,103.88552
9796,14:33,6:24,5:50,5:50,6:02,0:00,11:38,1,4,4.8,H,508913,1.37093,103.97119
9797,34:46:00,9:55,5:59,5:59,6:07,0:00,7:46,1,5,4.8,H,540330,1.39681,103.88936
9798,21:41,5:41,6:54,6:54,7:02,0:00,8:24,0,4,4.8,H,670260,1.3884,103.78793
9799,21:52,10:06,7:14,7:14,7:25,0:00,11:02,0,4,4.8,H,650156,1.34836,103.74384
9800,3:51,12:03,7:43,7:43,7:53,0:00,9:22,0,4,4.8,H,680623,1.39832,103.74734
9801,5:13,10:46,8:05,8:05,8:15,0:00,10:14,0,3,4.8,H,121441,1.31483,103.7646
9802,4:39,13:16,8:21,8:21,8:31,0:00,9:25,0,5,4.8,H,530108,1.35288,103.8905
9803,5:36,10:15,8:26,8:26,8:36,0:00,9:25,1,4,4.8,H,530682,1.37373,103.88552
9804,34:09:00,9:13,8:47,8:47,8:55,0:00,8:10,0,4,4.8,H,508913,1.37093,103.97119
9805,34:27:00,9:14,8:56,8:56,9:01,0:00,5:57,0,4,4.8,H,540330,1.39681,103.88936
9806,21:11,8:53,9:30,9:30,9:40,0:00,10:44,0,5,4.8,H,670260,1.3884,103.78793
9807,7:06,8:13,9:40,9:40,9:53,0:00,12:24,0,3,4.8,H,650156,1.34836,103.74384
9808,15:12,8:20,9:41,9:41,9:52,0:00,10:32,1,3,4.8,H,680623,1.39832,103.74734
9809,4:03,11:29,10:23,10:23,10:35,0:00,12:04,0,5,4.8,H,121441,1.31483,103.7646
9810,50:09:00,8:21,10:44,10:44,10:56,0:00,12:26,0,4,22.8,PWBH,530108,1.35288,103.8905
9811,27:50:00,10:02,11:06,11:06,11:15,0:00,8:53,0,4,4.8,H,530682,1.37373,103.88552
9812,13:09,8:48,11:10,11:10,11:20,0:00,9:10,1,5,4.8,H,508913,1.37093,103.97119
9813,13:54,12:06,11:13,11:15,11:25,2:16,12:28,2,4,4.8,H,540330,1.39681,103.88936
9814,28:21:00,9:29,11:34,11:34,11:43,0:00,9:42,0,5,4.8,H,670260,1.3884,103.78793
9815,3:50,8:07,11:35,11:35,11:42,0:00,7:55,1,5,4.8,H,650156,1.34836,103.74384
9816,38:32:00,10:53,11:35,11:42,11:52,7:32,16:57,2,4,38,RWBH,680623,1.39832,103.74734
9817,55:57:00,11:40,12:07,12:07,12:15,0:00,8:18,0,5,4.8,H,121441,1.31483,103.7646
9818,9:38,8:46,12:31,12:31,12:42,0:00,11:12,0,3,4.8,H,530108,1.35288,103.8905
9819,1:29,6:54,13:24,13:24,13:34,0:00,9:34,0,5,12.8,CWB,530682,1.37373,103.88552
9820,50:54:00,9:39,13:30,13:30,13:40,0:00,10:06,1,3,12.8,CWB,508913,1.37093,103.97119
9821,3:20,8:59,13:46,13:46,13:57,0:00,10:22,0,3,4.8,H,540330,1.39681,103.88936
9822,0:23,11:10,13:53,13:53,14:05,0:00,11:27,1,5,4.8,H,670260,1.3884,103.78793
9823,3:15,11:57,13:55,13:57,14:05,1:56,10:13,2,4,4.8,H,650156,1.34836,103.74384
9824,48:03:00,5:59,14:07,14:07,14:17,0:00,10:37,0,4,12.8,CWB,680623,1.39832,103.74734
9825,4:12,8:36,14:12,14:12,14:19,0:00,7:30,1,5,4.8,H,121441,1.31483,103.7646
9826,18:34,9:57,15:06,15:06,15:16,0:00,9:20,0,4,4.8,H,530108,1.35288,103.8905
9827,4:49,9:58,15:15,15:15,15:24,0:00,8:48,1,5,4.8,H,530682,1.37373,103.88552
9828,4:23,10:37,15:17,15:17,15:23,0:00,5:55,1,4,4.8,H,508913,1.37093,103.97119
9829,13:59,10:12,15:20,15:23,15:32,2:34,11:36,2,5,4.8,H,540330,1.39681,103.88936
9830,20:39,9:39,15:41,15:41,15:49,0:00,8:33,0,4,4.8,H,670260,1.3884,103.78793
